3.29242956,0.13452885,0.29069287,0.25769038,1
3.34141523,0.12094075,0.29956511,0.27406676,0
2.94982273,0.0705203,0.20767028,0.19533006,1
2.49010067,0.05963038,0.12876017,0.11412011,0
2.31761808,0.07287983,0.17703999,0.16134339,1
3.14543648,0.19442864,0.34966154,0.29062123,0
2.31023262,0.09470196,0.17122634,0.14265342,0
2.39040342,0.10157141,0.23565604,0.21264293,1
1.30198441,0.03834909,0.07480597,0.06422835,0
0.9907531,0.05354448,0.09914283,0.08344033,0
0.90940578,0.04822788,0.09895496,0.08640691,0
2.75513013,0.0653337,0.16153421,0.14773222,0
3.40683768,0.10505606,0.25407043,0.23133311,0
3.59108446,0.1635629,0.28307622,0.23103966,0
1.07472861,0.11493401,0.15443978,0.1031592,0
3.27476748,0.1265805,0.21629407,0.17538672,0
3.18976101,0.06508274,0.20461002,0.19398324,0
0.47231709,0.03382453,0.04306436,0.02665409,0
3.26184344,0.13880115,0.32346951,0.29217591,1
2.73908345,0.12486369,0.23241093,0.19602014,0
1.09096669,0.09669638,0.12825447,0.08425567,0
3.11012531,0.11995253,0.23933437,0.20710463,0
3.12234509,0.15970243,0.33581474,0.29540934,1
1.35543722,0.06123896,0.08789134,0.06304504,0
2.76061559,0.10047347,0.2165935,0.19187972,0
2.80914512,0.0939884,0.15225355,0.11978032,0
1.00784458,0.08745605,0.10535181,0.05874047,0
2.81664595,0.11014584,0.18551082,0.14927209,0
1.93439156,0.08641912,0.19693125,0.17695664,0
1.35282397,0.0831983,0.11866529,0.0846138,0
1.13024207,0.09515986,0.11541725,0.06531264,0
3.22825547,0.12193082,0.22194249,0.18544904,0
2.64559945,0.12762307,0.27115326,0.23924138,0
3.32679474,0.14337201,0.24770088,0.20199057,0
0.75065011,0.0909169,0.10625068,0.05498477,0
1.096802,0.09286246,0.12162796,0.07854886,0
3.29242956,0.11849159,0.27087201,0.24358036,1
3.34141523,0.09999583,0.2561081,0.23577997,1
2.94982273,0.07647796,0.19070972,0.17470352,1
2.49010067,0.06860878,0.15368926,0.13752535,0
3.14543648,0.17193327,0.3258044,0.2767444,1
2.31945146,0.11809616,0.21457308,0.1791505,0
3.59108446,0.09211468,0.19747848,0.17467867,0
1.34258385,0.06588162,0.11993194,0.10021617,0
0.94969756,0.03955869,0.07908283,0.06847776,0
2.30474758,0.03905753,0.08138309,0.0713983,0
3.40683768,0.1358116,0.33161929,0.30253357,1
2.73816373,0.13016345,0.20531772,0.15878552,0
1.35619144,0.10874783,0.15096233,0.10470689,0
3.27476748,0.12140219,0.29383162,0.26757901,0
3.18976101,0.05748435,0.12299304,0.10873287,0
2.82765482,0.11290887,0.25031004,0.22339808,0
1.91270465,0.09303872,0.13091482,0.09210042,0
1.2079068,0.0990734,0.12993615,0.08407059,0
2.85051458,0.12088342,0.28220127,0.25499952,1
2.48316834,0.08344606,0.14036122,0.11286287,0
1.25236263,0.09554016,0.11873503,0.07049884,0
3.23213327,0.1114298,0.2224623,0.19254318,0
3.32807961,0.1514429,0.27709634,0.23205049,0
1.46746637,0.09701537,0.12792892,0.08338961,0
1.35282397,0.09139744,0.12349745,0.08305497,0
3.29242956,0.12530259,0.27640767,0.24637463,1
3.34141523,0.07858676,0.20940878,0.19410347,1
2.49010067,0.05862509,0.12224803,0.10727385,0
3.14543648,0.13781511,0.27992829,0.24365313,1
3.52380855,0.12158632,0.26368998,0.23398542,0
1.93600334,0.08818722,0.14377556,0.11355362,0
3.31320347,0.07801546,0.1757529,0.15748863,0
3.09843549,0.03760727,0.10430955,0.09729427,0
3.26184344,0.12246372,0.29054987,0.26348029,1
1.30584277,0.09875872,0.1303228,0.08503381,0
3.11012531,0.11932596,0.24787385,0.21726197,1
3.12234509,0.09044049,0.19469017,0.17240876,0
1.85270618,0.09432296,0.13285274,0.09355762,0
3.37833607,0.1131099,0.2314966,0.20198224,0
3.3504818,0.11651044,0.20126525,0.16411281,0
1.31161111,0.08354975,0.11985212,0.08593003,0
3.295169334,0.119040053,0.259488063,0.230572159,1
3.336042285,0.067966056,0.188113888,0.175406528,1
2.488671963,0.053242705,0.110905979,0.097290032,0
3.147792283,0.111712053,0.244421283,0.217398668,1
3.580953766,0.136625189,0.302734091,0.270150861,1
1.615238849,0.111589988,0.151568294,0.102570085,0
3.283168231,0.118092574,0.242789675,0.212134321,1
3.183400773,0.07069973,0.174514017,0.159551529,0
2.809145122,0.097775605,0.166921299,0.135287291,0
3.231998262,0.111150564,0.211030722,0.179386504,0
3.325876958,0.11535719,0.202766381,0.166754082,1
1.934980786,0.087008874,0.130957481,0.097873989,0
3.336042285,0.113002625,0.254683542,0.228241349,1
2.938919103,0.055597483,0.137036403,0.12525133,1
3.147792283,0.095387232,0.217789518,0.195789555,1
3.580953766,0.133185931,0.275433658,0.2410917,1
3.283168231,0.114655388,0.190115858,0.151651514,0
3.183400773,0.079916098,0.202474823,0.18603621,1
